Begin Date,Begin Time,End Date,End Time,Alarm Tag,Alarm Id,Alarm Type,Alarm Priority,Description
12/3/2016,20:00:01,12/3/2016,20:01:51,AlarmRateRamp|1000,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:13:46,12/3/2016,22:13:49,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:13:50,12/3/2016,22:14:12,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:13:53,12/3/2016,22:14:12,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:13:57,12/3/2016,22:14:12,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:14:01,12/3/2016,22:14:12,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:14:05,12/3/2016,22:14:12,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:14:09,12/3/2016,22:14:12,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:14:13,12/3/2016,22:14:35,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:14:16,12/3/2016,22:14:35,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:14:20,12/3/2016,22:14:35,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:14:24,12/3/2016,22:14:35,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:14:28,12/3/2016,22:14:35,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:14:32,12/3/2016,22:14:35,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:14:36,12/3/2016,22:14:58,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:14:39,12/3/2016,22:14:58,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:14:43,12/3/2016,22:14:58,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:14:47,12/3/2016,22:14:58,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:14:51,12/3/2016,22:14:58,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:14:55,12/3/2016,22:14:58,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:14:59,12/3/2016,22:15:21,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:15:02,12/3/2016,22:15:21,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:15:06,12/3/2016,22:15:21,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:15:10,12/3/2016,22:15:21,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:15:14,12/3/2016,22:15:21,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:15:18,12/3/2016,22:15:21,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:15:22,12/3/2016,22:15:44,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:15:25,12/3/2016,22:15:44,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:15:29,12/3/2016,22:15:44,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:15:33,12/3/2016,22:15:44,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:15:37,12/3/2016,22:15:44,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:15:41,12/3/2016,22:15:44,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:15:45,12/3/2016,22:16:07,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:15:48,12/3/2016,22:16:07,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:15:52,12/3/2016,22:16:07,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:15:56,12/3/2016,22:16:07,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:16:00,12/3/2016,22:16:07,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:16:04,12/3/2016,22:16:07,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:16:08,12/3/2016,22:16:30,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:16:11,12/3/2016,22:16:30,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:16:15,12/3/2016,22:16:30,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:16:19,12/3/2016,22:16:30,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:16:23,12/3/2016,22:16:30,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:16:27,12/3/2016,22:16:30,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:16:31,12/3/2016,22:16:53,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:16:34,12/3/2016,22:16:53,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:16:38,12/3/2016,22:16:53,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:16:42,12/3/2016,22:16:53,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:16:46,12/3/2016,22:16:53,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:16:50,12/3/2016,22:16:53,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:16:54,12/3/2016,22:17:16,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:16:57,12/3/2016,22:17:16,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:17:01,12/3/2016,22:17:16,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:17:05,12/3/2016,22:17:16,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:17:09,12/3/2016,22:17:16,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:17:13,12/3/2016,22:17:16,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:17:17,12/3/2016,22:17:39,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:17:20,12/3/2016,22:17:39,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:17:24,12/3/2016,22:17:39,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:17:28,12/3/2016,22:17:39,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:17:32,12/3/2016,22:17:39,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:17:36,12/3/2016,22:17:39,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:17:40,12/3/2016,22:18:02,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:17:43,12/3/2016,22:18:02,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:17:47,12/3/2016,22:18:02,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:17:51,12/3/2016,22:18:02,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:17:55,12/3/2016,22:18:02,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:17:59,12/3/2016,22:18:02,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:18:03,12/3/2016,22:18:25,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:18:06,12/3/2016,22:18:25,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:18:10,12/3/2016,22:18:25,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:18:14,12/3/2016,22:18:25,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:18:18,12/3/2016,22:18:25,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:18:22,12/3/2016,22:18:25,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:18:26,12/3/2016,22:18:48,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:18:29,12/3/2016,22:18:48,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:18:33,12/3/2016,22:18:48,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:18:37,12/3/2016,22:18:48,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:18:41,12/3/2016,22:18:48,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:18:45,12/3/2016,22:18:48,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:18:49,12/3/2016,22:19:11,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:18:52,12/3/2016,22:19:11,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:18:56,12/3/2016,22:19:11,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:19:00,12/3/2016,22:19:11,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:19:04,12/3/2016,22:19:11,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:19:08,12/3/2016,22:19:11,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:19:12,12/3/2016,22:19:34,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:19:15,12/3/2016,22:19:34,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:19:19,12/3/2016,22:19:34,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:19:23,12/3/2016,22:19:34,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:19:27,12/3/2016,22:19:34,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:19:31,12/3/2016,22:19:34,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:19:35,12/3/2016,22:19:56,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:19:38,12/3/2016,22:19:56,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:19:42,12/3/2016,22:19:56,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:19:46,12/3/2016,22:19:56,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:19:50,12/3/2016,22:19:56,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:19:54,12/3/2016,22:19:56,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:19:57,12/3/2016,22:20:18,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:20:00,12/3/2016,22:20:18,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:20:04,12/3/2016,22:20:18,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:20:08,12/3/2016,22:20:18,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:20:12,12/3/2016,22:20:18,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:20:16,12/3/2016,22:20:18,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:20:19,12/3/2016,22:20:40,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:20:22,12/3/2016,22:20:40,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:20:26,12/3/2016,22:20:40,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:20:30,12/3/2016,22:20:40,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:20:34,12/3/2016,22:20:40,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:20:38,12/3/2016,22:20:40,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:20:41,12/3/2016,22:21:02,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:20:44,12/3/2016,22:21:02,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:20:48,12/3/2016,22:21:02,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:20:52,12/3/2016,22:21:02,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:20:56,12/3/2016,22:21:02,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:21:00,12/3/2016,22:21:02,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:21:03,12/3/2016,22:21:24,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:21:06,12/3/2016,22:21:24,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:21:10,12/3/2016,22:21:24,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:21:14,12/3/2016,22:21:24,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:21:18,12/3/2016,22:21:24,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:21:22,12/3/2016,22:21:24,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:21:25,12/3/2016,22:21:46,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:21:28,12/3/2016,22:21:46,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:21:32,12/3/2016,22:21:46,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:21:36,12/3/2016,22:21:46,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:21:40,12/3/2016,22:21:46,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:21:44,12/3/2016,22:21:46,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:21:47,12/3/2016,22:22:08,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:21:50,12/3/2016,22:22:08,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:21:54,12/3/2016,22:22:08,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:21:58,12/3/2016,22:22:08,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:22:02,12/3/2016,22:22:08,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:22:06,12/3/2016,22:22:08,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:22:09,12/3/2016,22:22:30,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:22:12,12/3/2016,22:22:30,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:22:16,12/3/2016,22:22:30,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:22:20,12/3/2016,22:22:30,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:22:24,12/3/2016,22:22:30,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:22:27,12/3/2016,22:22:30,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:22:31,12/3/2016,22:22:52,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:22:34,12/3/2016,22:22:52,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:22:38,12/3/2016,22:22:52,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:22:42,12/3/2016,22:22:52,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:22:46,12/3/2016,22:22:52,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:22:49,12/3/2016,22:22:52,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:22:53,12/3/2016,22:23:14,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:22:56,12/3/2016,22:23:14,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:23:00,12/3/2016,22:23:14,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:23:04,12/3/2016,22:23:14,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:23:08,12/3/2016,22:23:14,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:23:11,12/3/2016,22:23:14,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:23:15,12/3/2016,22:23:36,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:23:18,12/3/2016,22:23:36,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:23:22,12/3/2016,22:23:36,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:23:26,12/3/2016,22:23:36,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:23:30,12/3/2016,22:23:36,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:23:33,12/3/2016,22:23:36,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:23:37,12/3/2016,22:23:58,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:23:40,12/3/2016,22:23:58,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:23:44,12/3/2016,22:23:58,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:23:48,12/3/2016,22:23:58,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:23:52,12/3/2016,22:23:58,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:23:55,12/3/2016,22:23:58,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:23:59,12/3/2016,22:24:20,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:24:02,12/3/2016,22:24:20,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:24:06,12/3/2016,22:24:20,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:24:10,12/3/2016,22:24:20,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:24:14,12/3/2016,22:24:20,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:24:17,12/3/2016,22:24:20,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:24:21,12/3/2016,22:24:42,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:24:24,12/3/2016,22:24:42,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:24:28,12/3/2016,22:24:42,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:24:32,12/3/2016,22:24:42,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:24:35,12/3/2016,22:24:42,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:24:39,12/3/2016,22:24:42,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:24:43,12/3/2016,22:25:04,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:24:46,12/3/2016,22:25:04,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:24:50,12/3/2016,22:25:04,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:24:54,12/3/2016,22:25:04,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:24:57,12/3/2016,22:25:04,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:25:01,12/3/2016,22:25:04,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:25:05,12/3/2016,22:25:26,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:25:08,12/3/2016,22:25:26,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:25:12,12/3/2016,22:25:26,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:25:16,12/3/2016,22:25:26,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:25:19,12/3/2016,22:25:26,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:25:23,12/3/2016,22:25:26,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:25:27,12/3/2016,22:25:48,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:25:30,12/3/2016,22:25:48,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:25:34,12/3/2016,22:25:48,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:25:38,12/3/2016,22:25:48,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:25:41,12/3/2016,22:25:48,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:25:45,12/3/2016,22:25:48,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:25:49,12/3/2016,22:26:10,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:25:52,12/3/2016,22:26:10,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:25:56,12/3/2016,22:26:10,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:26:00,12/3/2016,22:26:10,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:26:03,12/3/2016,22:26:10,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:26:07,12/3/2016,22:26:10,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:26:11,12/3/2016,22:26:32,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:26:14,12/3/2016,22:26:32,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:26:18,12/3/2016,22:26:32,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:26:22,12/3/2016,22:26:32,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:26:25,12/3/2016,22:26:32,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:26:29,12/3/2016,22:26:32,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:26:33,12/3/2016,22:26:54,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:26:36,12/3/2016,22:26:54,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:26:40,12/3/2016,22:26:54,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:26:44,12/3/2016,22:26:54,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:26:47,12/3/2016,22:26:54,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
12/3/2016,22:26:51,12/3/2016,22:26:54,AlarmRateRamp|10356,Q6,MANUAL OPERATOR RESPONSE,N/A,Limit Signal 6
12/3/2016,22:26:55,12/3/2016,22:27:16,AlarmRateRamp|10356,Q1,ALARM,N/A,Limit Signal 1
12/3/2016,22:26:58,12/3/2016,22:27:16,AlarmRateRamp|10356,Q2,WARNING,N/A,Limit Signal 2
12/3/2016,22:27:02,12/3/2016,22:27:16,AlarmRateRamp|10356,Q3,WARNING,N/A,Limit Signal 3
12/3/2016,22:27:06,12/3/2016,22:27:16,AlarmRateRamp|10356,Q4,TOLERANCE,N/A,Limit Signal 4
12/3/2016,22:27:09,12/3/2016,22:27:16,AlarmRateRamp|10356,Q5,I&C ALARM,N/A,Limit Signal 5
